season,week,celebrity_name,normalized_score,judge_share,estimated_fan_share,rank_rank,percent_rank,save_rank,is_eliminated,is_bottom3_judge,rule_system
10,5,Nicole Scherzinger,0.9666666666666668,0.1676300578034682,0.3456566911963964,1.0,1.0,1.0,False,False,Percent
10,5,Erin Andrews,0.7333333333333333,0.1271676300578034,0.0978358563174334,4.0,4.0,4.0,False,False,Percent
10,5,Kate Gosselin,0.5,0.0867052023121387,0.0056871496074635,8.0,8.0,8.0,True,True,Percent
10,5,Jake Pavelka,0.7666666666666667,0.1329479768786127,0.0688265552278089,4.0,5.0,4.0,False,False,Percent
10,6,Niecy Nash,0.86666,0.1244013735931173,0.0435165406344336,6.0,6.0,6.0,False,True,Percent
10,6,Chad Ochocinco,1.03333,0.148325377166335,0.0434399696471005,5.0,5.0,5.0,False,False,Percent
10,6,Evan Lysacek,0.9,0.1291870355546645,0.2171475804145938,3.0,2.0,3.0,False,True,Percent
10,6,Pamela Anderson,0.9999933333333334,0.1435401936752898,0.1003941608522985,4.0,4.0,4.0,False,False,Percent
10,6,Nicole Scherzinger,1.1999966666666666,0.1722489022690506,0.4577527685346866,1.0,1.0,1.0,False,False,Percent
10,6,Erin Andrews,1.1333333333333333,0.1626799706984664,0.1186482562436145,2.0,3.0,2.0,False,False,Percent
10,6,Jake Pavelka,0.8333299999999999,0.1196171470430762,0.0191007236732727,7.0,7.0,7.0,True,True,Percent
10,7,Niecy Nash,0.8166666666666667,0.157556270096463,0.1265321802066101,5.0,4.0,5.0,False,True,Percent
10,7,Chad Ochocinco,0.8666666666666667,0.1672025723472668,0.1118854480056579,4.0,5.0,4.0,False,False,Percent
10,7,Evan Lysacek,0.9,0.1736334405144694,0.2097356460314056,2.0,2.0,2.0,False,False,Percent
10,7,Pamela Anderson,0.85,0.1639871382636656,0.0285474923661812,6.0,6.0,6.0,True,True,Percent
10,7,Nicole Scherzinger,0.9,0.1736334405144694,0.3925942028718687,1.0,1.0,1.0,False,False,Percent
10,7,Erin Andrews,0.85,0.1639871382636656,0.1307050305182759,3.0,3.0,3.0,False,True,Percent
10,8,Niecy Nash,0.7166666666666667,0.1699604743083003,0.0080856941496302,5.0,5.0,5.0,True,True,Percent
10,8,Chad Ochocinco,0.75,0.1778656126482213,0.0294008666365569,4.0,4.0,4.0,False,True,Percent
10,8,Evan Lysacek,0.8833333333333333,0.2094861660079051,0.2419513577273286,2.0,2.0,2.0,False,True,Percent
10,8,Nicole Scherzinger,0.9833333333333332,0.2332015810276679,0.6321556427834503,1.0,1.0,1.0,False,False,Percent
10,8,Erin Andrews,0.8833333333333333,0.2094861660079051,0.0884064387030351,3.0,3.0,3.0,False,False,Percent
10,9,Chad Ochocinco,0.8666666666666667,0.2300884955752212,0.0126129313037326,4.0,4.0,4.0,True,True,Percent
10,9,Evan Lysacek,0.9833333333333332,0.2610619469026549,0.2518874039583265,2.0,2.0,2.0,False,True,Percent
10,9,Nicole Scherzinger,0.9833333333333332,0.2610619469026549,0.6619173306925615,1.0,1.0,1.0,False,False,Percent
10,9,Erin Andrews,0.9333333333333332,0.247787610619469,0.0735823340453805,3.0,3.0,3.0,False,True,Percent
10,10,Evan Lysacek,0.89629,0.3252683684504671,0.1757608510836466,2.5,2.0,2.5,False,True,Percent
10,10,Nicole Scherzinger,0.9592566666666666,0.3481193038992962,0.7738840420430132,1.0,1.0,1.0,False,True,Percent
10,10,Erin Andrews,0.8999933333333333,0.3266123276502367,0.0503551068733402,2.5,3.0,2.5,False,True,Percent
11,1,David Hasselhoff,0.5,0.066079295154185,0.0069064514778641,12.0,12.0,12.0,True,True,Percent
11,1,Florence Henderson,0.6,0.079295154185022,0.0790362822723362,8.0,8.0,8.0,False,False,Percent
11,1,Kyle Massey,0.7666666666666667,0.1013215859030837,0.1136496911103274,2.0,2.0,2.0,False,False,Percent
11,1,Jennifer Grey,0.8,0.105726872246696,0.11961828818694,1.0,1.0,1.0,False,False,Percent
11,1,Rick Fox,0.7333333333333333,0.0969162995594713,0.1100953014713121,4.0,4.0,4.0,False,False,Percent
11,1,Kurt Warner,0.6333333333333333,0.0837004405286343,0.0882456696937769,5.0,5.0,5.0,False,False,Percent
11,1,Margaret Cho,0.5,0.066079295154185,0.0670761864653654,11.0,11.0,11.0,False,True,Percent
11,1,Michael Bolton,0.5333333333333333,0.0704845814977973,0.0699450040699203,9.0,9.0,9.0,False,False,Percent
11,1,Brandy,0.7666666666666667,0.1013215859030837,0.1123982781329815,3.0,3.0,3.0,False,False,Percent
11,1,The Situation,0.5,0.066079295154185,0.0696168218799175,10.0,10.0,10.0,False,True,Percent
11,1,Audrina Patridge,0.6333333333333333,0.0837004405286343,0.0839514172629954,6.0,6.0,6.0,False,False,Percent
11,1,Bristol Palin,0.6,0.079295154185022,0.079460607976263,7.0,7.0,7.0,False,False,Percent
11,2,Florence Henderson,0.6333333333333333,0.085972850678733,0.0704892052616114,8.0,8.0,8.0,False,False,Percent
11,2,Kyle Massey,0.7333333333333333,0.0995475113122171,0.132527688262918,2.0,2.0,2.0,False,False,Percent
11,2,Jennifer Grey,0.8,0.1085972850678733,0.1633534781916822,1.0,1.0,1.0,False,False,Percent
11,2,Rick Fox,0.7,0.0950226244343891,0.1171775142994322,5.0,4.0,5.0,False,False,Percent
11,2,Kurt Warner,0.7,0.0950226244343891,0.0929330459750164,7.0,7.0,7.0,False,False,Percent
11,2,Margaret Cho,0.6,0.0814479638009049,0.0477762058612619,10.0,10.0,10.0,False,True,Percent
11,2,Michael Bolton,0.4,0.0542986425339366,0.0115364488195146,11.0,11.0,11.0,True,True,Percent
11,2,Brandy,0.7,0.0950226244343891,0.1200357414246851,4.0,3.0,4.0,False,False,Percent
11,2,The Situation,0.6,0.0814479638009049,0.0483030096215479,9.0,9.0,9.0,False,True,Percent
11,2,Audrina Patridge,0.7666666666666667,0.1040723981900452,0.1044593966937731,3.0,5.0,3.0,False,False,Percent
11,2,Bristol Palin,0.7333333333333333,0.0995475113122171,0.0914082655885572,6.0,6.0,6.0,False,False,Percent
11,3,Florence Henderson,0.6666666666666666,0.090497737556561,0.0526289724455954,7.0,8.0,7.0,False,True,Percent
11,3,Kyle Massey,0.7666666666666667,0.1040723981900452,0.1394273751611758,5.0,4.0,5.0,False,False,Percent
11,3,Jennifer Grey,0.8,0.1085972850678733,0.1894805507160535,2.0,1.0,2.0,False,False,Percent
11,3,Rick Fox,0.8,0.1085972850678733,0.1341725278708571,4.0,5.0,4.0,False,False,Percent
11,3,Kurt Warner,0.7666666666666667,0.1040723981900452,0.0978315161827666,6.0,6.0,6.0,False,False,Percent
11,3,Margaret Cho,0.6,0.0814479638009049,0.0064959096861504,10.0,10.0,10.0,True,True,Percent
11,3,Brandy,0.8,0.1085972850678733,0.1391162426127755,3.0,3.0,3.0,False,False,Percent
11,3,The Situation,0.6666666666666666,0.090497737556561,0.0374770029095052,9.0,9.0,9.0,False,False,Percent
11,3,Audrina Patridge,0.8666666666666667,0.1176470588235294,0.1430274740081709,1.0,2.0,1.0,False,False,Percent
11,3,Bristol Palin,0.6333333333333333,0.085972850678733,0.0603424284069484,8.0,7.0,8.0,False,True,Percent
11,4,Florence Henderson,0.5833333333333334,0.0977653631284916,0.0431196803502857,6.5,7.0,6.5,False,False,Percent
11,4,Kyle Massey,0.6666666666666666,0.1117318435754189,0.1276907316534237,4.0,4.0,4.0,False,False,Percent
11,4,Jennifer Grey,0.9333333333333332,0.1564245810055866,0.2657451790330029,1.0,1.0,1.0,False,False,Percent
11,4,Rick Fox,0.65,0.1089385474860335,0.1180787112930972,5.0,5.0,5.0,False,False,Percent
11,4,Kurt Warner,0.5666666666666667,0.0949720670391061,0.0731322559985327,6.5,6.0,6.5,False,True,Percent
11,4,Brandy,0.8,0.1340782122905028,0.163993953790993,2.0,2.0,2.0,False,False,Percent
11,4,The Situation,0.4666666666666667,0.0782122905027933,0.0085404356510202,9.0,9.0,9.0,True,True,Percent
11,4,Audrina Patridge,0.7666666666666667,0.1284916201117318,0.1586587217753957,3.0,3.0,3.0,False,False,Percent
11,4,Bristol Palin,0.5333333333333333,0.0893854748603352,0.041040330454248,8.0,8.0,8.0,False,True,Percent
11,5,Florence Henderson,0.7,0.1153846153846153,0.0116439582668505,7.0,8.0,7.0,True,True,Percent
11,5,Kyle Massey,0.6666666666666666,0.1098901098901098,0.0892370957318916,6.0,6.0,6.0,False,True,Percent
11,5,Jennifer Grey,0.8333333333333334,0.1373626373626373,0.2841936386077603,1.5,1.0,1.5,False,False,Percent
11,5,Rick Fox,0.8,0.1318681318681318,0.1249022904899298,3.0,4.0,3.0,False,False,Percent
11,5,Kurt Warner,0.8,0.1318681318681318,0.073524898819048,5.0,5.0,5.0,False,False,Percent
11,5,Brandy,0.9,0.1483516483516483,0.2085742357144517,1.5,2.0,1.5,False,False,Percent
11,5,Audrina Patridge,0.7666666666666667,0.1263736263736264,0.1496259735055591,4.0,3.0,4.0,False,False,Percent
11,5,Bristol Palin,0.6,0.0989010989010989,0.0582979088645087,8.0,7.0,8.0,False,True,Percent
11,6,Kyle Massey,0.9999966666666664,0.1449275432332379,0.1557047737268276,2.5,4.0,2.5,False,False,Percent
11,6,Jennifer Grey,0.9666666666666668,0.1400970921157704,0.1372433308729773,7.0,6.0,7.0,False,True,Percent
11,6,Rick Fox,1.0,0.144928026326659,0.1517450474914657,2.5,5.0,2.5,False,False,Percent
11,6,Kurt Warner,0.73333,0.1062800695461289,0.1975076274865394,4.5,3.0,4.5,False,True,Percent
11,6,Brandy,1.1999966666666666,0.1739131484985698,0.1487957444908697,1.0,1.0,1.0,False,False,Percent
11,6,Audrina Patridge,1.06666,0.1545889285615941,0.02198669813746,6.0,7.0,6.0,True,False,Percent
11,6,Bristol Palin,0.9333266666666666,0.1352651917180396,0.18701677779386,4.5,2.0,4.5,False,True,Percent
11,7,Kyle Massey,0.8375,0.1606714628297362,0.189108266792361,5.0,4.0,5.0,False,True,Percent
11,7,Jennifer Grey,0.9125,0.1750599520383693,0.2006660072254162,2.0,2.0,2.0,False,False,Percent
11,7,Rick Fox,0.8625,0.1654676258992805,0.0282479637528444,6.0,6.0,6.0,True,True,Percent
11,7,Kurt Warner,0.875,0.1678657074340527,0.1740201472317503,4.0,5.0,4.0,False,False,Percent
11,7,Brandy,0.9125,0.1750599520383693,0.2009520525549456,1.0,1.0,1.0,False,False,Percent
11,7,Bristol Palin,0.8125,0.1558752997601918,0.2070055624426821,3.0,3.0,3.0,False,True,Percent
11,8,Kyle Massey,0.9333333333333332,0.2113207547169811,0.0931056482793405,3.0,3.0,3.0,False,True,Percent
11,8,Jennifer Grey,0.95,0.2150943396226415,0.3979759715561921,2.0,2.0,2.0,False,False,Percent
11,8,Kurt Warner,0.8,0.1811320754716981,0.0188496171748568,4.5,5.0,4.5,True,True,Percent
11,8,Brandy,0.95,0.2150943396226415,0.4348933241673033,1.0,1.0,1.0,False,False,Percent
11,8,Bristol Palin,0.7833333333333333,0.1773584905660377,0.0551754388223062,4.5,4.0,4.5,False,True,Percent
11,9,Kyle Massey,0.9666666666666668,0.2543859649122807,0.3321902381775037,1.0,1.0,1.0,False,True,Percent
11,9,Jennifer Grey,1.0,0.2631578947368421,0.2748593323751324,2.0,3.0,2.0,False,False,Percent
11,9,Brandy,0.95,0.25,0.0621575166404997,4.0,4.0,4.0,True,True,Percent
11,9,Bristol Palin,0.8833333333333333,0.2324561403508772,0.330792912806864,3.0,2.0,3.0,False,True,Percent
11,10,Kyle Massey,0.9111066666666666,0.3293164561842318,0.1096761236753665,2.0,2.0,2.0,False,True,Percent
11,10,Jennifer Grey,1.0,0.3614466540883231,0.8766968539141471,1.0,1.0,1.0,False,True,Percent
11,10,Bristol Palin,0.8555533333333333,0.3092368897274451,0.0136270224104862,3.0,3.0,3.0,False,True,Percent
12,1,Ralph Macchio,0.8,0.1159420289855072,0.1323081101273684,1.0,1.0,1.0,False,False,Percent
12,1,Chelsea Kane,0.7,0.1014492753623188,0.1082767534217872,3.5,3.5,3.5,False,False,Percent
12,1,Kirstie Alley,0.7666666666666667,0.1111111111111111,0.1242976578921747,2.0,2.0,2.0,False,False,Percent
12,1,Hines Ward,0.7,0.1014492753623188,0.1082767534217872,3.5,3.5,3.5,False,False,Percent
12,1,Sugar Ray Leonard,0.5666666666666667,0.0821256038647342,0.0762349444810122,9.0,9.0,9.0,False,True,Percent
12,1,Chris Jericho,0.6333333333333333,0.0917874396135265,0.0922558489513997,5.5,5.5,5.5,False,False,Percent
12,1,Petra Nemcova,0.6,0.0869565217391304,0.0842453967162059,7.5,7.5,7.5,False,False,Percent
12,1,Mike Catherwood,0.4333333333333333,0.0628019323671497,0.0453997015452276,11.0,11.0,11.0,False,True,Percent
12,1,Romeo,0.6333333333333333,0.0917874396135265,0.0922558489513997,5.5,5.5,5.5,False,False,Percent
12,1,Wendy Williams,0.4666666666666667,0.0676328502415458,0.0522035877754309,10.0,10.0,10.0,False,True,Percent
12,1,Kendra Wilkinson,0.6,0.0869565217391304,0.0842453967162059,7.5,7.5,7.5,False,False,Percent
12,2,Ralph Macchio,0.7,0.0972222222222222,0.1459497633171785,3.5,2.0,3.5,False,False,Percent
12,2,Chelsea Kane,0.6,0.0833333333333333,0.0858793779970491,7.0,6.0,7.0,False,False,Percent
12,2,Kirstie Alley,0.6666666666666666,0.0925925925925925,0.1217396306494021,5.0,5.0,5.0,False,False,Percent
12,2,Hines Ward,0.7666666666666667,0.1064814814814814,0.148445703698892,1.0,1.0,1.0,False,False,Percent
12,2,Sugar Ray Leonard,0.5666666666666667,0.0787037037037037,0.058748762452175,9.0,9.0,9.0,False,True,Percent
12,2,Chris Jericho,0.7666666666666667,0.1064814814814814,0.1221922721961121,3.5,4.0,3.5,False,False,Percent
12,2,Petra Nemcova,0.6,0.0833333333333333,0.0671229537142697,8.0,8.0,8.0,False,False,Percent
12,2,Mike Catherwood,0.5666666666666667,0.0787037037037037,0.0030644112129664,11.0,11.0,11.0,True,True,Percent
12,2,Romeo,0.7666666666666667,0.1064814814814814,0.1227094018907155,2.0,3.0,2.0,False,False,Percent
12,2,Wendy Williams,0.5666666666666667,0.0787037037037037,0.0458915352685746,10.0,10.0,10.0,False,True,Percent
12,2,Kendra Wilkinson,0.6333333333333333,0.0879629629629629,0.078256187602664,6.0,7.0,6.0,False,False,Percent
12,3,Ralph Macchio,0.7,0.0981308411214953,0.1379717974892624,2.0,2.0,2.0,False,False,Percent
12,3,Chelsea Kane,0.7666666666666667,0.1074766355140187,0.0962289859161304,5.0,6.0,5.0,False,False,Percent
12,3,Kirstie Alley,0.7,0.0981308411214953,0.1182828180471064,4.0,3.0,4.0,False,False,Percent
12,3,Hines Ward,0.8333333333333334,0.116822429906542,0.1949050609208267,1.0,1.0,1.0,False,False,Percent
12,3,Sugar Ray Leonard,0.6666666666666666,0.0934579439252336,0.0469876697680099,9.0,9.0,9.0,False,True,Percent
12,3,Chris Jericho,0.7,0.0981308411214953,0.1170093590627122,6.0,4.0,6.0,False,False,Percent
12,3,Petra Nemcova,0.8333333333333334,0.116822429906542,0.0889820785541854,3.0,5.0,3.0,False,False,Percent
12,3,Romeo,0.6666666666666666,0.0934579439252336,0.1048191346911694,8.0,7.0,8.0,False,True,Percent
12,3,Wendy Williams,0.5,0.0700934579439252,0.0075686099169555,10.0,10.0,10.0,True,True,Percent
12,3,Kendra Wilkinson,0.7666666666666667,0.1074766355140187,0.0872444856336419,7.0,8.0,7.0,False,False,Percent
12,4,Ralph Macchio,0.8333333333333334,0.1213592233009708,0.1625327067753652,3.0,2.0,3.0,False,False,Percent
12,4,Chelsea Kane,0.8666666666666667,0.1262135922330097,0.1261253919702352,2.0,3.0,2.0,False,False,Percent
12,4,Kirstie Alley,0.7333333333333333,0.1067961165048543,0.0991059828551216,7.0,6.0,7.0,False,True,Percent
12,4,Hines Ward,0.8333333333333334,0.1213592233009708,0.2328299421852007,1.0,1.0,1.0,False,False,Percent
12,4,Sugar Ray Leonard,0.7,0.1019417475728155,0.0103634927406755,8.5,9.0,8.5,True,True,Percent
12,4,Chris Jericho,0.7666666666666667,0.1116504854368932,0.1113860295051912,4.0,4.0,4.0,False,False,Percent
12,4,Petra Nemcova,0.7666666666666667,0.1116504854368932,0.0863440145525648,6.0,7.0,6.0,False,False,Percent
12,4,Romeo,0.7666666666666667,0.1116504854368932,0.1003161792832033,5.0,5.0,5.0,False,False,Percent
12,4,Kendra Wilkinson,0.6,0.087378640776699,0.0709962601324422,8.5,8.0,8.5,False,True,Percent
12,5,Ralph Macchio,0.7333333333333333,0.11340206185567,0.1152650126722909,6.0,5.0,6.0,False,True,Percent
12,5,Chelsea Kane,0.8666666666666667,0.134020618556701,0.1540210968742823,2.0,2.0,2.0,False,False,Percent
12,5,Kirstie Alley,0.7666666666666667,0.1185567010309278,0.0883997117115214,5.0,6.0,5.0,False,False,Percent
12,5,Hines Ward,0.9,0.1391752577319587,0.3066909427474906,1.0,1.0,1.0,False,False,Percent
12,5,Chris Jericho,0.8666666666666667,0.134020618556701,0.1360673685865712,3.0,3.0,3.0,False,False,Percent
12,5,Petra Nemcova,0.7333333333333333,0.11340206185567,0.0199687757399075,8.0,8.0,8.0,True,True,Percent
12,5,Romeo,0.8666666666666667,0.134020618556701,0.1217185448388784,4.0,4.0,4.0,False,False,Percent
12,5,Kendra Wilkinson,0.7333333333333333,0.11340206185567,0.0578685468290583,7.0,7.0,7.0,False,True,Percent
12,6,Ralph Macchio,0.8,0.1333333333333333,0.0975300349304146,5.0,5.0,5.0,False,True,Percent
12,6,Chelsea Kane,0.9333333333333332,0.1555555555555555,0.2022795214339399,1.0,2.0,1.0,False,False,Percent
12,6,Kirstie Alley,0.8666666666666667,0.1444444444444444,0.0923811830056034,4.0,4.0,4.0,False,False,Percent
12,6,Hines Ward,0.9,0.15,0.3683975114193687,2.0,1.0,2.0,False,False,Percent
12,6,Chris Jericho,0.7333333333333333,0.1222222222222222,0.0294567569994944,7.0,7.0,7.0,True,True,Percent
12,6,Romeo,0.9333333333333332,0.1555555555555555,0.161332596906829,3.0,3.0,3.0,False,False,Percent
12,6,Kendra Wilkinson,0.8333333333333334,0.1388888888888889,0.0486223953043489,6.0,6.0,6.0,False,True,Percent
12,7,Ralph Macchio,0.825,0.1750663129973474,0.1134846198390747,2.0,3.0,2.0,False,False,Percent
12,7,Chelsea Kane,0.8,0.169761273209549,0.2175880939682686,3.0,2.0,3.0,False,False,Percent
12,7,Kirstie Alley,0.75,0.1591511936339522,0.0662678554953098,6.0,5.0,6.0,False,True,Percent
12,7,Hines Ward,0.825,0.1750663129973474,0.4751272480653402,1.0,1.0,1.0,False,False,Percent
12,7,Romeo,0.75,0.1591511936339522,0.1117687732058757,4.0,4.0,4.0,False,True,Percent
12,7,Kendra Wilkinson,0.7625,0.1618037135278514,0.0157634094261315,5.0,6.0,5.0,True,True,Percent
12,8,Ralph Macchio,0.7666666666666667,0.1769230769230769,0.1404835144563888,4.0,4.0,4.0,False,True,Percent
12,8,Chelsea Kane,0.9166666666666666,0.2115384615384615,0.2398377519457045,1.5,2.0,1.5,False,False,Percent
12,8,Kirstie Alley,0.8833333333333333,0.2038461538461538,0.1184684197196303,3.0,3.0,3.0,False,True,Percent
12,8,Hines Ward,0.9,0.2076923076923077,0.4558693714046159,1.5,1.0,1.5,False,False,Percent
12,8,Romeo,0.8666666666666667,0.2,0.0453409424736599,5.0,5.0,5.0,True,True,Percent
12,9,Ralph Macchio,0.8,0.2042553191489362,0.0351679473481527,4.0,4.0,4.0,True,True,Percent
12,9,Chelsea Kane,1.2166666666666666,0.3106382978723404,0.3605455397510782,1.5,2.0,1.5,False,False,Percent
12,9,Kirstie Alley,0.9,0.2297872340425532,0.0623362843781778,3.0,3.0,3.0,False,True,Percent
12,9,Hines Ward,1.0,0.2553191489361702,0.5419502285225938,1.5,1.0,1.5,False,True,Percent
12,10,Chelsea Kane,0.9888866666666668,0.3396948007112996,0.3859081571145626,2.0,2.0,2.0,False,True,Percent
12,10,Kirstie Alley,0.93333,0.3206103985774007,0.0318505263409742,3.0,3.0,3.0,False,True,Percent
12,10,Hines Ward,0.9888866666666668,0.3396948007112996,0.5822413165444631,1.0,1.0,1.0,False,True,Percent
13,1,Elisabetta Canalis,0.5,0.0691244239631336,0.0626139838258673,11.0,11.0,11.0,False,True,Percent
13,1,David Arquette,0.6,0.0829493087557603,0.0845048845186891,6.0,6.0,6.0,False,False,Percent
13,1,Ricki Lake,0.6666666666666666,0.0921658986175115,0.1034586402265484,4.0,4.0,4.0,False,False,Percent
13,1,J.R. Martinez,0.7333333333333333,0.1013824884792626,0.1207635526292827,1.0,1.0,1.0,False,False,Percent
13,1,Metta World Peace (Ron),0.4666666666666667,0.064516129032258,0.0071319395740522,12.0,12.0,12.0,True,True,Percent
13,1,Hope Solo,0.7,0.0967741935483871,0.1124362226142655,3.0,3.0,3.0,False,False,Percent
13,1,Chynna Phillips,0.7333333333333333,0.1013824884792626,0.1197267367027097,2.0,2.0,2.0,False,False,Percent
13,1,Kristin Cavallari,0.6333333333333333,0.0875576036866359,0.0943670722920987,5.0,5.0,5.0,False,False,Percent
13,1,Carson Kressley,0.5666666666666667,0.0783410138248847,0.0779859120216,7.0,7.0,7.0,False,False,Percent
13,1,Chaz Bono,0.5666666666666667,0.0783410138248847,0.076052750900211,8.0,8.0,8.0,False,False,Percent
13,1,Nancy Grace,0.5333333333333333,0.0737327188940092,0.0698414824148681,10.0,10.0,10.0,False,True,Percent
13,1,Rob Kardashian,0.5333333333333333,0.0737327188940092,0.0711168222798058,9.0,9.0,9.0,False,False,Percent
13,2,Elisabetta Canalis,0.7,0.0941704035874439,0.0075800299855982,8.5,11.0,8.5,True,False,Percent
13,2,David Arquette,0.6,0.0807174887892376,0.0801368639675341,8.5,8.0,8.5,False,True,Percent
13,2,Ricki Lake,0.7666666666666667,0.1031390134529148,0.1294656038491345,1.0,2.0,1.0,False,False,Percent
13,2,J.R. Martinez,0.7333333333333333,0.0986547085201793,0.1377278006049567,2.0,1.0,2.0,False,False,Percent
13,2,Hope Solo,0.6333333333333333,0.0852017937219731,0.0925670256249699,5.0,5.0,5.0,False,False,Percent
13,2,Chynna Phillips,0.7,0.0941704035874439,0.1293616858607725,4.0,3.0,4.0,False,False,Percent
13,2,Kristin Cavallari,0.7333333333333333,0.0986547085201793,0.1149874961855946,3.0,4.0,3.0,False,False,Percent
13,2,Carson Kressley,0.6,0.0807174887892376,0.0775225407503568,11.0,9.0,11.0,False,True,Percent
13,2,Chaz Bono,0.5666666666666667,0.0762331838565022,0.0807132901703573,10.0,10.0,10.0,False,True,Percent
13,2,Nancy Grace,0.7,0.0941704035874439,0.0770715335925542,6.0,6.0,6.0,False,False,Percent
13,2,Rob Kardashian,0.7,0.0941704035874439,0.0728661294081706,7.0,7.0,7.0,False,False,Percent
13,3,David Arquette,0.8,0.1012658227848101,0.1015821494962971,6.0,5.0,6.0,False,False,Percent
13,3,Ricki Lake,0.9,0.1139240506329113,0.1255724106780838,1.0,1.0,1.0,False,False,Percent
13,3,J.R. Martinez,0.8666666666666667,0.1097046413502109,0.1110665642094822,3.0,3.0,3.0,False,False,Percent
13,3,Hope Solo,0.8,0.1012658227848101,0.0959131825595372,9.0,7.0,9.0,False,False,Percent
13,3,Chynna Phillips,0.8666666666666667,0.1097046413502109,0.1180874261395966,2.0,2.0,2.0,False,False,Percent
13,3,Kristin Cavallari,0.8,0.1012658227848101,0.0142346424712866,10.0,10.0,10.0,True,False,Percent
13,3,Carson Kressley,0.7666666666666667,0.0970464135021097,0.1056222202502579,7.5,6.0,7.5,False,True,Percent
13,3,Chaz Bono,0.6,0.0759493670886075,0.1177631974851816,5.0,9.0,5.0,False,True,Percent
13,3,Nancy Grace,0.7,0.0886075949367088,0.1062011077542531,7.5,8.0,7.5,False,True,Percent
13,3,Rob Kardashian,0.8,0.1012658227848101,0.1039570989560235,4.0,4.0,4.0,False,False,Percent
13,4,David Arquette,0.7666666666666667,0.1100478468899521,0.1141602101987177,4.0,4.0,4.0,False,False,Percent
13,4,Ricki Lake,0.9666666666666668,0.138755980861244,0.1799273988163349,1.0,1.0,1.0,False,False,Percent
13,4,J.R. Martinez,0.8666666666666667,0.124401913875598,0.155526256476049,2.0,2.0,2.0,False,False,Percent
13,4,Hope Solo,0.8,0.1148325358851674,0.1107662396989136,3.0,3.0,3.0,False,False,Percent
13,4,Chynna Phillips,0.7,0.1004784688995215,0.0168556983504588,9.0,9.0,9.0,True,True,Percent
13,4,Carson Kressley,0.6666666666666666,0.0956937799043062,0.1199989719193569,6.0,6.0,6.0,False,True,Percent
13,4,Chaz Bono,0.7,0.1004784688995215,0.1097351515385468,7.0,7.0,7.0,False,True,Percent
13,4,Nancy Grace,0.7,0.1004784688995215,0.0864603433082954,8.0,8.0,8.0,False,False,Percent
13,4,Rob Kardashian,0.8,0.1148325358851674,0.1065697296933266,5.0,5.0,5.0,False,False,Percent
13,5,David Arquette,0.8333333333333334,0.1329787234042553,0.0779355765132371,4.5,5.0,4.5,False,False,Percent
13,5,Ricki Lake,0.8,0.1276595744680851,0.3025665779977204,2.5,2.0,2.5,False,False,Percent
13,5,J.R. Martinez,0.9333333333333332,0.1489361702127659,0.3317049662639753,1.0,1.0,1.0,False,False,Percent
13,5,Hope Solo,0.8,0.1276595744680851,0.1076204700099747,4.5,3.0,4.5,False,False,Percent
13,5,Carson Kressley,0.6333333333333333,0.101063829787234,0.0086761228140118,8.0,8.0,8.0,True,True,Percent
13,5,Chaz Bono,0.7,0.1117021276595744,0.0285628100506542,7.0,7.0,7.0,False,True,Percent
13,5,Nancy Grace,0.7333333333333333,0.1170212765957446,0.0427752716687378,6.0,6.0,6.0,False,True,Percent
13,5,Rob Kardashian,0.8333333333333334,0.1329787234042553,0.1001582046816881,2.5,4.0,2.5,False,False,Percent
13,6,David Arquette,0.7666666666666667,0.1385542168674698,0.0628701602609939,4.5,4.0,4.5,False,False,Percent
13,6,Ricki Lake,0.9666666666666668,0.1746987951807229,0.3564467269992076,2.0,2.0,2.0,False,False,Percent
13,6,J.R. Martinez,0.9666666666666668,0.1746987951807229,0.3933084227751923,1.0,1.0,1.0,False,False,Percent
13,6,Hope Solo,0.6666666666666666,0.1204819277108433,0.0676456184398633,6.0,5.0,6.0,False,True,Percent
13,6,Chaz Bono,0.6333333333333333,0.1144578313253012,0.0089543161550365,7.0,7.0,7.0,True,True,Percent
13,6,Nancy Grace,0.8,0.144578313253012,0.0359114460042166,4.5,6.0,4.5,False,False,Percent
13,6,Rob Kardashian,0.7333333333333333,0.1325301204819277,0.0748633093654879,3.0,3.0,3.0,False,True,Percent
13,7,David Arquette,0.7833333333333333,0.1604095563139932,0.0217452305223941,5.5,6.0,5.5,True,True,Percent
13,7,Ricki Lake,0.8833333333333333,0.1808873720136518,0.4265429594384282,1.0,1.0,1.0,False,False,Percent
13,7,J.R. Martinez,0.8,0.1638225255972696,0.3162398269910774,3.0,2.0,3.0,False,True,Percent
13,7,Hope Solo,0.8333333333333334,0.1706484641638225,0.0829665620363073,4.0,4.0,4.0,False,False,Percent
13,7,Nancy Grace,0.7333333333333333,0.1501706484641638,0.0633384181239889,5.5,5.0,5.5,False,True,Percent
13,7,Rob Kardashian,0.85,0.1740614334470989,0.0891670028878032,2.0,3.0,2.0,False,False,Percent
13,8,Ricki Lake,0.8666666666666667,0.2007722007722008,0.4192097703566423,2.0,2.0,2.0,False,True,Percent
13,8,J.R. Martinez,1.0,0.2316602316602316,0.4326848064303298,1.0,1.0,1.0,False,False,Percent
13,8,Hope Solo,0.8666666666666667,0.2007722007722008,0.0641139193044335,3.0,4.0,3.0,False,False,Percent
