season,week,celebrity_name,exit_week,result_type,placement,n_judges,raw_score_sum,max_possible_points,normalized_score,n_contestants,judge_share,judge_rank,is_eliminated,rule_system,alpha_prior,alpha_skill_adjusted,simulated_fan_share
12,1,Chelsea Kane,99,finalist,3,3,21.0,30.0,0.7,11,0.1014492753623188,3.5,False,Percent,1.0,1.1924830972062748,0.11506523818439102
12,2,Chelsea Kane,99,finalist,3,3,18.0,30.0,0.6,11,0.0833333333333333,7.5,False,Percent,1.0,0.8037077296704724,0.07262344175605458
12,3,Chelsea Kane,99,finalist,3,3,23.0,30.0,0.7666666666666667,10,0.1074766355140187,3.5,False,Percent,0.9489546131825816,1.1052914261046205,0.08608588124653474
12,4,Chelsea Kane,99,finalist,3,3,26.0,30.0,0.8666666666666667,9,0.1262135922330097,1.0,False,Percent,1.27746318859769,1.7699506678633057,0.11412383505417724
12,5,Chelsea Kane,99,finalist,3,3,26.0,30.0,0.8666666666666667,8,0.134020618556701,3.0,False,Percent,1.9981983379716601,2.477737978404946,0.13220771122770422
12,6,Chelsea Kane,99,finalist,3,3,28.0,30.0,0.9333333333333332,7,0.1555555555555555,1.5,False,Percent,2.7421534008603543,3.5911891536239766,0.18462032076070306
12,7,Chelsea Kane,99,finalist,3,4,32.0,40.0,0.8,6,0.169761273209549,3.0,False,Percent,3.960429795145383,4.445481403156457,0.22038103206597204
12,8,Chelsea Kane,99,finalist,3,3,27.5,30.0,0.9166666666666666,5,0.2115384615384615,1.0,False,Percent,4.8862434672884,6.130077987777711,0.24282014074915428
12,9,Chelsea Kane,99,finalist,3,3,36.5,30.0,1.2166666666666666,4,0.3106382978723404,1.0,False,Percent,6.6157182692760195,9.261688886620648,0.3481113582295322
12,10,Chelsea Kane,99,finalist,3,3,29.666600000000003,30.0,0.9888866666666668,3,0.3396948007112996,1.5,False,Percent,9.957911603079713,11.682672486461088,0.37602510721691074
12,1,Kirstie Alley,99,finalist,2,3,23.0,30.0,0.7666666666666667,11,0.1111111111111111,2.0,False,Percent,1.0,1.3689259363120265,0.12133369232715653
12,2,Kirstie Alley,99,finalist,2,3,20.0,30.0,0.6666666666666666,11,0.0925925925925925,5.0,False,Percent,1.0,1.0436205045176732,0.0945346613790873
12,3,Kirstie Alley,99,finalist,2,3,21.0,30.0,0.7,10,0.0981308411214953,6.0,False,Percent,1.2326898272758477,1.1819195385179366,0.09649288771203389
12,4,Kirstie Alley,99,finalist,2,3,22.0,30.0,0.7333333333333333,9,0.1067961165048543,7.0,False,Percent,1.3749053139420044,1.2234614974925575,0.08571451852059238
12,5,Kirstie Alley,99,finalist,2,3,23.0,30.0,0.7666666666666667,8,0.1185567010309278,5.0,False,Percent,1.3948905345337423,1.1557803847757149,0.0714126755108802
12,6,Kirstie Alley,99,finalist,2,3,26.0,30.0,0.8666666666666667,7,0.1444444444444444,4.0,False,Percent,1.2986057357974752,1.34886562908472,0.07305088423498553
12,7,Kirstie Alley,99,finalist,2,4,30.0,40.0,0.75,6,0.1591511936339522,5.5,False,Percent,1.494967397554691,1.0503072246704532,0.050491280165268694
12,8,Kirstie Alley,99,finalist,2,3,26.5,30.0,0.8833333333333333,5,0.2038461538461538,3.0,False,Percent,1.1512897850009907,1.2489799626911902,0.06123220959680534
12,9,Kirstie Alley,99,finalist,2,3,27.0,30.0,0.9,4,0.2297872340425532,3.0,False,Percent,1.3714443818848008,1.1886070143665965,0.05585530075521466
12,10,Kirstie Alley,99,finalist,2,3,27.9999,30.0,0.93333,3,0.3206103985774007,3.0,False,Percent,1.3003176158770258,0.8498743805418583,0.04769478118900086
12,1,Hines Ward,99,finalist,1,3,21.0,30.0,0.7,11,0.1014492753623188,3.5,False,Percent,1.0,1.1924830972062748,0.10636577311147062
12,2,Hines Ward,99,finalist,1,3,23.0,30.0,0.7666666666666667,11,0.1064814814814814,2.0,False,Percent,1.0,1.4034896667884746,0.13169943356725494
12,3,Hines Ward,99,finalist,1,3,25.0,30.0,0.8333333333333334,10,0.116822429906542,1.5,False,Percent,1.6668885339229846,2.2847696041625967,0.18766544102028127
12,4,Hines Ward,99,finalist,1,3,25.0,30.0,0.8333333333333334,9,0.1213592233009708,2.5,False,Percent,2.6601004862031594,3.3559901911164998,0.22876107810736523
12,5,Hines Ward,99,finalist,1,3,27.0,30.0,0.9,8,0.1391752577319587,1.0,False,Percent,3.8135123473312302,5.251667434758474,0.30217425486033644
12,6,Hines Ward,99,finalist,1,3,27.0,30.0,0.9,7,0.15,3.0,False,Percent,5.856015944479147,6.875919274297194,0.37056851849624084
12,7,Hines Ward,99,finalist,1,4,33.0,40.0,0.825,6,0.1750663129973474,1.5,False,Percent,7.6170563112896765,10.149200059785473,0.4733727672968355
12,8,Hines Ward,99,finalist,1,3,27.0,30.0,0.9,5,0.2076923076923077,2.0,False,Percent,11.095945594379144,12.978990004010134,0.5297313003152258
12,9,Hines Ward,99,finalist,1,3,30.0,30.0,1.0,4,0.2553191489361702,2.0,False,Percent,14.038452604640586,14.530970940584602,0.5522679150372157
12,10,Hines Ward,99,finalist,1,3,29.666600000000003,30.0,0.9888866666666668,3,0.3396948007112996,1.5,False,Percent,15.635506770659033,18.3436559835459,0.5762801115940882
12,1,Sugar Ray Leonard,4,eliminated,9,3,17.0,30.0,0.5666666666666667,11,0.0821256038647342,9.0,False,Percent,1.0,0.8395974189947718,0.07232539585972217
12,2,Sugar Ray Leonard,4,eliminated,9,3,17.0,30.0,0.5666666666666667,11,0.0787037037037037,10.0,False,Percent,1.0,0.683751342246872,0.0647304635191139
12,3,Sugar Ray Leonard,4,eliminated,9,3,20.0,30.0,0.6666666666666666,10,0.0934579439252336,8.5,False,Percent,0.8132122692850998,0.6959852322249126,0.05657051117975869
12,4,Sugar Ray Leonard,4,eliminated,9,3,21.0,30.0,0.7,9,0.1019417475728155,8.0,True,Percent,0.80912625458443,0.6197375895433307,0.047418601899501776
12,1,Chris Jericho,6,eliminated,7,3,19.0,30.0,0.6333333333333333,11,0.0917874396135265,5.5,False,Percent,1.0,1.0160402581005232,0.08864617750729345
12,2,Chris Jericho,6,eliminated,7,3,23.0,30.0,0.7666666666666667,11,0.1064814814814814,2.0,False,Percent,1.0,1.4034896667884746,0.13022943444883586
12,3,Chris Jericho,6,eliminated,7,3,21.0,30.0,0.7,10,0.0981308411214953,6.0,False,Percent,1.6639485356861463,1.595416171935095,0.12431812386121766
12,4,Chris Jericho,6,eliminated,7,3,23.0,30.0,0.7666666666666667,9,0.1116504854368932,5.0,False,Percent,1.8440524196575303,1.8694423804546378,0.128831868986091
12,5,Chris Jericho,6,eliminated,7,3,26.0,30.0,0.8666666666666667,8,0.134020618556701,3.0,False,Percent,2.12710611842682,2.6375818223698317,0.1568718682808708
12,6,Chris Jericho,6,eliminated,7,3,22.0,30.0,0.7333333333333333,7,0.1222222222222222,7.0,True,Percent,2.9513255589315732,1.4756627794657866,0.07424019075199827
12,1,Petra Nemcova,5,eliminated,8,3,18.0,30.0,0.6,11,0.0869565217391304,7.5,False,Percent,1.0,0.9278188385476476,0.09249799782885514
12,2,Petra Nemcova,5,eliminated,8,3,18.0,30.0,0.6,11,0.0833333333333333,7.5,False,Percent,1.0,0.8037077296704724,0.07386095373286737
12,3,Petra Nemcova,5,eliminated,8,3,25.0,30.0,0.8333333333333334,10,0.116822429906542,1.5,False,Percent,0.9514296371362072,1.3041049063504395,0.09294529026452443
12,4,Petra Nemcova,5,eliminated,8,3,23.0,30.0,0.7666666666666667,9,0.1116504854368932,5.0,False,Percent,1.4899954868794885,1.5105105907867642,0.10915093157876744
12,5,Petra Nemcova,5,eliminated,8,3,22.0,30.0,0.7333333333333333,8,0.11340206185567,7.0,True,Percent,1.728812453944299,1.1953814282417596,0.06997111888224439
12,1,Mike Catherwood,2,eliminated,11,3,13.0,30.0,0.4333333333333333,11,0.0628019323671497,11.0,False,Percent,1.0,0.5,0.04533293774214912
12,2,Mike Catherwood,2,eliminated,11,3,17.0,30.0,0.5666666666666667,11,0.0787037037037037,10.0,True,Percent,1.0,0.683751342246872,0.06408580582937644
12,1,Romeo,8,eliminated,5,3,19.0,30.0,0.6333333333333333,11,0.0917874396135265,5.5,False,Percent,1.0,1.0160402581005232,0.08983076690328674
12,2,Romeo,8,eliminated,5,3,23.0,30.0,0.7666666666666667,11,0.1064814814814814,2.0,False,Percent,1.0,1.4034896667884746,0.11498420680800585
12,3,Romeo,8,eliminated,5,3,20.0,30.0,0.6666666666666666,10,0.0934579439252336,8.5,False,Percent,1.6334580804044863,1.3979900997059473,0.11352423515451737
12,4,Romeo,8,eliminated,5,3,23.0,30.0,0.7666666666666667,9,0.1116504854368932,5.0,False,Percent,1.625038570014982,1.6474130237705487,0.10895245051597664
12,5,Romeo,8,eliminated,5,3,26.0,30.0,0.8666666666666667,8,0.134020618556701,3.0,False,Percent,1.865317924802502,2.312968125463534,0.13596167499664225
12,6,Romeo,8,eliminated,5,3,28.0,30.0,0.9333333333333332,7,0.1555555555555555,1.5,False,Percent,2.5848914754568186,3.3852352049462673,0.18380264993385997
12,7,Romeo,8,eliminated,5,4,30.0,40.0,0.75,6,0.1591511936339522,5.5,False,Percent,3.752840504813987,2.636602979897321,0.12101439836668258
12,8,Romeo,8,eliminated,5,3,26.0,30.0,0.8666666666666667,5,0.2,4.0,True,Percent,2.878631776630686,2.878631776630684,0.11434242276171763
12,1,Wendy Williams,3,eliminated,10,3,14.0,30.0,0.4666666666666667,11,0.0676328502415458,10.0,False,Percent,1.0,0.5749331603361445,0.05469200530453387
12,2,Wendy Williams,3,eliminated,10,3,17.0,30.0,0.5666666666666667,11,0.0787037037037037,10.0,False,Percent,1.0,0.683751342246872,0.06484790946990081
12,3,Wendy Williams,3,eliminated,10,3,15.0,30.0,0.5,10,0.0700934579439252,10.0,True,Percent,0.8134471611866736,0.4067235805933368,0.03768240282242818
12,1,Kendra Wilkinson,7,eliminated,6,3,18.0,30.0,0.6,11,0.0869565217391304,7.5,False,Percent,1.0,0.9278188385476476,0.08063052714338967
12,2,Kendra Wilkinson,7,eliminated,6,3,19.0,30.0,0.6333333333333333,11,0.0879629629629629,6.0,False,Percent,1.0,0.9236641170940728,0.08981723795402474
12,3,Kendra Wilkinson,7,eliminated,6,3,23.0,30.0,0.7666666666666667,10,0.1074766355140187,3.5,False,Percent,1.1032985930021222,1.2850630139082406,0.10427167148894613
12,4,Kendra Wilkinson,7,eliminated,6,3,18.0,30.0,0.6,9,0.087378640776699,9.0,False,Percent,1.4936063568861329,0.7468031784430664,0.05295696797189686
12,5,Kendra Wilkinson,7,eliminated,6,3,22.0,30.0,0.7333333333333333,8,0.11340206185567,7.0,False,Percent,0.8527171143868602,0.589608317406764,0.041958980676606944
12,6,Kendra Wilkinson,7,eliminated,6,3,25.0,30.0,0.8333333333333334,7,0.1388888888888889,5.0,False,Percent,0.6735262787599778,0.608357617549955,0.03589033066644877
12,7,Kendra Wilkinson,7,eliminated,6,4,30.5,40.0,0.7625,6,0.1618037135278514,4.0,True,Percent,0.6801382788828525,0.5492389280558854,0.03514834200006128
13,1,Elisabetta Canalis,2,eliminated,11,3,15.0,30.0,0.5,12,0.0691244239631336,11.0,False,Percent,1.0,0.6589491915198198,0.0518719069760579
13,2,Elisabetta Canalis,2,eliminated,11,3,21.0,30.0,0.7,11,0.0941704035874439,5.5,True,Percent,0.7626930054719356,0.8478538613486947,0.059664241871987385
13,1,David Arquette,7,eliminated,6,3,18.0,30.0,0.6,12,0.0829493087557603,6.0,False,Percent,1.0,0.9907824105816168,0.07617894765154544
13,2,David Arquette,7,eliminated,6,3,18.0,30.0,0.6,11,0.0807174887892376,9.5,False,Percent,1.1431403058847076,0.7442625540487835,0.05460245345381098
13,3,David Arquette,7,eliminated,6,3,24.0,30.0,0.8,10,0.1012658227848101,5.5,False,Percent,0.8534674609564055,0.8827093168174878,0.05340321955196151
13,4,David Arquette,7,eliminated,6,3,23.0,30.0,0.7666666666666667,9,0.1100478468899521,5.0,False,Percent,0.9895157559214108,0.9668147075892914,0.06025455270430154
13,5,David Arquette,7,eliminated,6,3,25.0,30.0,0.8333333333333334,8,0.1329787234042553,2.5,False,Percent,1.0873238129978946,1.2634904051789817,0.07097264582179336
13,6,David Arquette,7,eliminated,6,3,23.0,30.0,0.7666666666666667,7,0.1385542168674698,4.0,False,Percent,1.4054356968225683,1.3299194124824807,0.04892252663790348
13,7,David Arquette,7,eliminated,6,3,23.5,30.0,0.7833333333333333,6,0.1604095563139932,5.0,True,Percent,1.4277644657582877,1.1814840000229105,0.03713175587577865
13,1,Ricki Lake,99,finalist,3,3,20.0,30.0,0.6666666666666666,12,0.0921658986175115,4.0,False,Percent,1.0,1.2120045566228148,0.09750360265614567
13,2,Ricki Lake,99,finalist,3,3,23.0,30.0,0.7666666666666667,11,0.1031390134529148,1.0,False,Percent,1.4070117619351061,1.996152764681604,0.1379008084961979
13,3,Ricki Lake,99,finalist,3,3,27.0,30.0,0.9,10,0.1139240506329113,1.0,False,Percent,2.271954381674,3.128223450504787,0.19492800721625575
13,4,Ricki Lake,99,finalist,3,3,29.0,30.0,0.9666666666666668,9,0.138755980861244,1.0,False,Percent,3.5180794649372986,5.616546698822512,0.3035359365243201
13,5,Ricki Lake,99,finalist,3,3,24.0,30.0,0.8,8,0.1276595744680851,4.5,False,Percent,6.223618571871152,6.559732389955256,0.3070984748531545
13,6,Ricki Lake,99,finalist,3,3,29.0,30.0,0.9666666666666668,7,0.1746987951807229,1.5,False,Percent,7.173929339661565,10.026382012630084,0.3617428714743659
13,7,Ricki Lake,99,finalist,3,3,26.5,30.0,0.8833333333333333,6,0.1808873720136518,1.0,False,Percent,10.749867755578816,14.964152172886712,0.4695442034499938
13,8,Ricki Lake,99,finalist,3,3,26.0,30.0,0.8666666666666667,5,0.2007722007722008,2.5,False,Percent,15.903240579786699,16.07139525379444,0.4107385295625707
13,9,Ricki Lake,99,finalist,3,3,33.4999,30.0,1.1166633333333331,4,0.2827007708893286,1.0,False,Percent,16.89287231291958,21.601302371486668,0.5098059240801175
13,10,Ricki Lake,99,finalist,3,3,27.9999,30.0,0.93333,3,0.3313613318879616,3.0,False,Percent,22.620914219646902,15.835318750853382,0.42767590743532335
13,1,J.R. Martinez,99,finalist,1,3,22.0,30.0,0.7333333333333333,12,0.1013824884792626,1.5,False,Percent,1.0,1.4332267026640126,0.11873537449837533
13,2,J.R. Martinez,99,finalist,1,3,22.0,30.0,0.7333333333333333,11,0.0986547085201793,2.5,False,Percent,1.6706974516607633,2.113746367410905,0.15485453982205036
13,3,J.R. Martinez,99,finalist,1,3,26.0,30.0,0.8666666666666667,10,0.1097046413502109,2.5,False,Percent,2.423455447055006,3.060045114711009,0.18135584708822278
13,4,J.R. Martinez,99,finalist,1,3,26.0,30.0,0.8666666666666667,9,0.124401913875598,2.0,False,Percent,3.4227568088874545,4.404299640351675,0.24347923191172588
13,5,J.R. Martinez,99,finalist,1,3,28.0,30.0,0.9333333333333332,8,0.1489361702127659,1.0,False,Percent,4.891258104175127,7.268681263836002,0.36356884246378735
13,6,J.R. Martinez,99,finalist,1,3,29.0,30.0,0.9666666666666668,7,0.1746987951807229,1.5,False,Percent,7.995818948763577,11.17506619990098,0.4104787033351867
13,7,J.R. Martinez,99,finalist,1,3,24.0,30.0,0.8,6,0.1638225255972696,4.0,False,Percent,11.996023606571354,11.055460308411812,0.3279153714579953
13,8,J.R. Martinez,99,finalist,1,3,30.0,30.0,1.0,5,0.2316602316602316,1.0,False,Percent,11.711291051327802,16.78834695585833,0.4476073709360138
13,9,J.R. Martinez,99,finalist,1,3,28.0,30.0,0.9333333333333332,4,0.2362879168266533,3.0,False,Percent,17.683561697730358,15.616812326346416,0.3691675550365288
13,10,J.R. Martinez,99,finalist,1,3,28.1665,30.0,0.9388833333333332,3,0.3333329388541484,2.0,False,Percent,16.355147436419475,16.35416602944731,0.463247074383863
13,1,Metta World Peace (Ron),1,eliminated,12,3,14.0,30.0,0.4666666666666667,12,0.064516129032258,12.0,True,Percent,1.0,0.5483381184992209,0.05228931738293676
13,1,Hope Solo,9,eliminated,4,3,21.0,30.0,0.7,12,0.0967741935483871,3.0,False,Percent,1.0,1.3226156296434137,0.1087552479210794
13,2,Hope Solo,9,eliminated,4,3,19.0,30.0,0.6333333333333333,11,0.0852017937219731,8.0,False,Percent,1.5401261254855725,1.239182886710408,0.09480892094720868
13,3,Hope Solo,9,eliminated,4,3,24.0,30.0,0.8,10,0.1012658227848101,5.5,False,Percent,1.4288007286048254,1.477754891325044,0.09541668337696953
13,4,Hope Solo,9,eliminated,4,3,24.0,30.0,0.8,9,0.1148325358851674,3.5,False,Percent,1.668588258078983,1.80256839799323,0.09335095622398513
13,5,Hope Solo,9,eliminated,4,3,24.0,30.0,0.8,8,0.1276595744680851,4.5,False,Percent,1.9892703104412004,2.096703185949623,0.09694180290579739
13,6,Hope Solo,9,eliminated,4,3,20.0,30.0,0.6666666666666666,7,0.1204819277108433,6.0,False,Percent,2.2905867917612177,1.6505871531513103,0.06508639511934274
13,7,Hope Solo,9,eliminated,4,3,25.0,30.0,0.8333333333333334,6,0.1706484641638225,3.0,False,Percent,1.7807599433899959,1.976231751442703,0.06041978617268599
13,8,Hope Solo,9,eliminated,4,3,26.0,30.0,0.8666666666666667,5,0.2007722007722008,2.5,False,Percent,2.097071323788075,2.1192449394768653,0.0546946100616874
13,9,Hope Solo,9,eliminated,4,3,24.4998,30.0,0.81666,4,0.2067502394524871,4.0,True,Percent,2.22863415960024,1.4070782507232615,0.0526355364155538
13,1,Chynna Phillips,4,eliminated,9,3,22.0,30.0,0.7333333333333333,12,0.1013824884792626,1.5,False,Percent,1.0,1.4332267026640126,0.12404721392878368
13,2,Chynna Phillips,4,eliminated,9,3,21.0,30.0,0.7,11,0.0941704035874439,5.5,False,Percent,1.68132113052158,1.8690542622687367,0.1289831932079477
13,3,Chynna Phillips,4,eliminated,9,3,26.0,30.0,0.8666666666666667,10,0.1097046413502109,2.5,False,Percent,2.127020648684632,2.6857432649757795,0.15951305816586542
13,4,Chynna Phillips,4,eliminated,9,3,21.0,30.0,0.7,9,0.1004784688995215,7.0,True,Percent,3.0047693813075105,2.315428008583053,0.13179441977962167
13,1,Kristin Cavallari,3,eliminated,10,3,19.0,30.0,0.6333333333333333,12,0.0875576036866359,5.0,False,Percent,1.0,1.1013934836022157,0.09143293195255742
13,2,Kristin Cavallari,3,eliminated,10,3,22.0,30.0,0.7333333333333333,11,0.0986547085201793,2.5,False,Percent,1.2842593475073305,1.6248295153073118,0.12112019222960922
13,3,Kristin Cavallari,3,eliminated,10,3,24.0,30.0,0.8,10,0.1012658227848101,5.5,True,Percent,1.8670698997665303,1.9310402224667733,0.1234168545855201
13,1,Carson Kressley,5,eliminated,8,3,17.0,30.0,0.5666666666666667,12,0.0783410138248847,7.5,False,Percent,1.0,0.8801713375610178,0.07740980994737776
13,2,Carson Kressley,5,eliminated,8,3,18.0,30.0,0.6,11,0.0807174887892376,9.5,False,Percent,1.0349909574557734,0.6738499285241014,0.05373432272108837
13,3,Carson Kressley,5,eliminated,8,3,23.0,30.0,0.7666666666666667,10,0.0970464135021097,8.0,False,Percent,0.7813185739662781,0.7188555654483212,0.04024941851382941
13,4,Carson Kressley,5,eliminated,8,3,20.0,30.0,0.6666666666666666,9,0.0956937799043062,9.0,False,Percent,0.79935440247598,0.5334469110192775,0.029713478515436122
13,5,Carson Kressley,5,eliminated,8,3,19.0,30.0,0.6333333333333333,8,0.101063829787234,8.0,True,Percent,0.5928738680501497,0.3047042326230175,0.01784014473104771
13,1,Chaz Bono,6,eliminated,7,3,17.0,30.0,0.5666666666666667,12,0.0783410138248847,7.5,False,Percent,1.0,0.8801713375610178,0.07579004444794178
13,2,Chaz Bono,6,eliminated,7,3,17.0,30.0,0.5666666666666667,11,0.0762331838565022,11.0,False,Percent,1.0317514264569014,0.5158757132284507,0.03950262962786706
13,3,Chaz Bono,6,eliminated,7,3,18.0,30.0,0.6,10,0.0759493670886075,10.0,False,Percent,0.5948809724841848,0.2974404862420924,0.02683910131795144
13,4,Chaz Bono,6,eliminated,7,3,21.0,30.0,0.7,9,0.1004784688995215,7.0,False,Percent,0.3511186888779953,0.2705665371933805,0.020241052729799792
13,5,Chaz Bono,6,eliminated,7,3,21.0,30.0,0.7,8,0.1117021276595744,7.0,False,Percent,0.31104864265298005,0.22705590941857623,0.012841614017632497
13,6,Chaz Bono,6,eliminated,7,3,19.0,30.0,0.6333333333333333,7,0.1144578313253012,7.0,True,Percent,0.25273913745384124,0.16311064998018088,0.01767944770874561
13,1,Nancy Grace,8,eliminated,5,3,16.0,30.0,0.5333333333333333,12,0.0737327188940092,9.5,False,Percent,1.0,0.7695602645404188,0.06059065455616462
13,2,Nancy Grace,8,eliminated,5,3,21.0,30.0,0.7,11,0.0941704035874439,5.5,False,Percent,0.8907415736527481,0.9902000900322725,0.07952087650715489
13,3,Nancy Grace,8,eliminated,5,3,21.0,30.0,0.7,10,0.0886075949367088,9.0,False,Percent,1.1492418430465823,0.7948596401491212,0.049510940833671184
13,4,Nancy Grace,8,eliminated,5,3,21.0,30.0,0.7,9,0.1004784688995215,7.0,False,Percent,0.8938815218164636,0.6888110364956048,0.038192922211343974
13,5,Nancy Grace,8,eliminated,5,3,22.0,30.0,0.7333333333333333,8,0.1170212765957446,6.0,False,Percent,0.7651968809182927,0.6412208167067444,0.03408480550685464
13,6,Nancy Grace,8,eliminated,5,3,24.0,30.0,0.8,7,0.144578313253012,3.0,False,Percent,0.7093904277204537,0.7246370958871974,0.031550041613859554
13,7,Nancy Grace,8,eliminated,5,3,22.0,30.0,0.7333333333333333,6,0.1501706484641638,6.0,False,Percent,0.7877371791149165,0.42950874603488487,0.03428409558828159
13,8,Nancy Grace,8,eliminated,5,3,22.0,30.0,0.7333333333333333,5,0.1698841698841698,5.0,True,Percent,0.4980769372114481,0.2926845444530435,0.028766757274420206
13,1,Rob Kardashian,99,finalist,2,3,16.0,30.0,0.5333333333333333,12,0.0737327188940092,9.5,False,Percent,1.0,0.7695602645404188,0.06539494808103424
13,2,Rob Kardashian,99,finalist,2,3,21.0,30.0,0.7,11,0.0941704035874439,5.5,False,Percent,0.9003501607024873,1.0008815537060942,0.0753078211150774
13,3,Rob Kardashian,99,finalist,2,3,24.0,30.0,0.8,10,0.1012658227848101,5.5,False,Percent,1.151497195936249,1.1909502700936108,0.07536686934975288
13,4,Rob Kardashian,99,finalist,2,3,24.0,30.0,0.8,9,0.1148325358851674,3.5,False,Percent,1.3416840087931166,1.4494152063180008,0.07943744939946558
13,5,Rob Kardashian,99,finalist,2,3,25.0,30.0,0.8333333333333334,8,0.1329787234042553,2.5,False,Percent,1.608290105116932,1.8688628835938812,0.09665166969993233
13,6,Rob Kardashian,99,finalist,2,3,22.0,30.0,0.7333333333333333,7,0.1325301204819277,5.0,False,Percent,2.0621662229937456,1.7962379312262469,0.06454001411059596
13,7,Rob Kardashian,99,finalist,2,3,25.5,30.0,0.85,6,0.1740614334470989,2.0,False,Percent,1.9253179594474388,2.317806088870131,0.07070478745526461
13,8,Rob Kardashian,99,finalist,2,3,25.5,30.0,0.85,5,0.1969111969111969,4.0,False,Percent,2.45921566378066,2.3552045080207815,0.05819273216530739
13,9,Rob Kardashian,99,finalist,2,3,32.4998,30.0,1.0833266666666668,4,0.2742610728315309,2.0,False,Percent,2.471589972351396,2.982684298173175,0.06839098446779929
13,10,Rob Kardashian,99,finalist,2,3,28.3332,30.0,0.94444,3,0.33530572925789,1.0,False,Percent,3.1194662671087734,4.055399726546963,0.10907701818081345
14,1,William Levy,99,finalist,3,3,24.0,30.0,0.8,12,0.0888888888888888,3.0,False,Percent,1.0,1.2089891638057704,0.09909928649240923
14,2,William Levy,99,finalist,3,3,25.0,30.0,0.8333333333333334,12,0.0929368029739777,3.5,False,Percent,1.0,1.2666559228029992,0.10353333998057078
14,3,William Levy,99,finalist,3,3,28.0,30.0,0.9333333333333332,11,0.0999999999999999,2.0,False,Percent,1.4737226027641408,2.0958043196558203,0.15312826084465744
14,4,William Levy,99,finalist,3,3,22.0,30.0,0.7333333333333333,10,0.094420600858369,7.0,False,Percent,2.4020608413451354,2.0050055370414195,0.1236408602178913
14,5,William Levy,99,finalist,3,3,29.0,30.0,0.9666666666666668,9,0.1294642857142857,1.5,False,Percent,2.252287257477202,3.0268649832585015,0.14946352269697621
14,6,William Levy,99,finalist,3,3,36.0,30.0,1.2,8,0.1395352623049752,3.0,False,Percent,3.325792028652454,4.060593782073699,0.17227218891030888
14,7,William Levy,99,finalist,3,3,26.5,30.0,0.8833333333333333,7,0.1444141689373297,3.5,False,Percent,4.4051381598943165,4.652957434611308,0.15881701065741802
14,8,William Levy,99,finalist,3,3,28.5,30.0,0.95,6,0.1743119266055045,1.0,False,Percent,4.970591455926144,6.690163608596243,0.2183735880854161
14,9,William Levy,99,finalist,3,3,29.0,30.0,0.9666666666666668,4,0.2521739130434783,2.0,False,Percent,7.126910784767075,7.954982988146361,0.2905255316829271
14,10,William Levy,99,finalist,3,3,29.666600000000003,30.0,0.9888866666666668,3,0.3320893016258233,2.5,False,Percent,8.536034051512216,7.0575495842765426,0.31716919999699417
14,1,Jack Wagner,3,eliminated,11,3,23.0,30.0,0.7666666666666667,12,0.0851851851851852,5.5,False,Percent,1.0,1.0696630546019232,0.08725688603807882
14,2,Jack Wagner,3,eliminated,11,3,21.0,30.0,0.7,12,0.0780669144981412,8.5,False,Percent,1.0,0.8537693326564191,0.0751218887723397
14,3,Jack Wagner,3,eliminated,11,3,24.0,30.0,0.8,11,0.0857142857142857,9.0,True,Percent,1.0040131102010985,0.7618360359367501,0.048265073151355545
14,1,Sherri Sheperd,4,eliminated,10,3,23.0,30.0,0.7666666666666667,12,0.0851851851851852,5.5,False,Percent,1.0,1.0696630546019232,0.0863654578424701
14,2,Sherri Sheperd,4,eliminated,10,3,23.0,30.0,0.7666666666666667,12,0.0855018587360594,6.0,False,Percent,1.0,1.0602126277297093,0.09282146072728771
14,3,Sherri Sheperd,4,eliminated,10,3,24.0,30.0,0.8,11,0.0857142857142857,9.0,False,Percent,1.2458555491842846,0.9453438837569073,0.06370713280906798
14,4,Sherri Sheperd,4,eliminated,10,3,21.0,30.0,0.7,10,0.0901287553648068,9.0,True,Percent,1.0727581493750433,0.7590301320186226,0.04650389994742662
14,1,Jaleel White,7,eliminated,7,3,26.0,30.0,0.8666666666666667,12,0.0962962962962963,1.5,False,Percent,1.0,1.4876413822134646,0.1248958219546863
14,2,Jaleel White,7,eliminated,7,3,22.0,30.0,0.7333333333333333,12,0.0817843866171003,7.0,False,Percent,1.0,0.9569909801930641,0.0815406692939797
14,3,Jaleel White,7,eliminated,7,3,25.0,30.0,0.8333333333333334,11,0.0892857142857142,5.5,False,Percent,1.1200723187810235,1.0356436910660236,0.06915435839220334
14,4,Jaleel White,7,eliminated,7,3,22.0,30.0,0.7333333333333333,10,0.094420600858369,7.0,False,Percent,1.1739524078504302,0.9799006908772221,0.058757838740206764
14,5,Jaleel White,7,eliminated,7,3,24.0,30.0,0.8,9,0.1071428571428571,6.0,False,Percent,1.0974163683576357,1.0158143462579536,0.054494202994605355
14,6,Jaleel White,7,eliminated,7,3,36.9998,30.0,1.233326666666667,8,0.143410466617545,2.0,False,Percent,1.1248027522471644,1.4395727918475634,0.058562033107666465
14,7,Jaleel White,7,eliminated,7,3,25.5,30.0,0.85,7,0.1389645776566757,6.0,True,Percent,1.5566968580628964,1.3377596350311614,0.04825570126592132
14,1,Roshon Fegan,8,eliminated,6,3,23.0,30.0,0.7666666666666667,12,0.0851851851851852,5.5,False,Percent,1.0,1.0696630546019232,0.08983450426659055
